Name,Slug,Published Date,Categories,Thumbnail image,Post Summary,Category
Best Elderly-Friendly Attractions in Singapore,elderly-friendly-attractions-in-singapore,Thu Mar 17 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/64a688fab6354a3471ce8e8e_Singapore.webp,Wondering where to bring your elderly loved ones this weekend? Spend quality time with them at elderly-friendly attractions in Singapore.,Singapore Living
END OF MONTH PROMO: 10% OFF ALL SERVICES,end-of-month-promo-10-off-all-services,Mon Jun 28 2021 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
End of Tenancy Cleaning: What Landlords Need to Know Before a New Tenant Moves In,end-of-tenancy-cleaning-singapore,Fri Sep 10 2021 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/63d750cc318b0b724faab522_Tenancy-Cleaning-in-Singapore.png,This apartment handover checklist will help you do a thorough tenancy cleaning. You can also give a copy of it to your new tenant.,Home Tips
Essential Tips for Newlyweds Buying a Home in Singapore,essential-tips-for-newlyweds-buying-a-home-in-singapore,Fri Apr 12 2024 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/66191b652d3688c4ac68e787_Essential%20Tips%20for%20Newlyweds%20Buying%20a%20Home%20in%20Singapore.webp,Here are a few essential tips for newlyweds who are looking for buying a home in Singapore.,Home Tips
Expat Living Awards 2022: $25 Voucher,expat-living-awards-2022-25-voucher,Thu Nov 25 2021 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
Get your $10 off on purchase of $500 credits! T&C applies.,f0-9f-92-b0-get-your-10-off-on-purchase-of-500-credits-tc-applies-f0-9f-92-b5,Tue Jul 23 2019 00:00:00 GMT+0000 (Coordinated Universal Time),,,,
Get your $10 off on purchase of $500 credits! T&C applies.,f0-9f-92-b0-get-your-10-off-on-purchase-of-500-credits-tc-applies-f0-9f-92-b5-a,Tue Jul 23 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
Get your $30 off on purchase of $400 credits! T&C applies.,f0-9f-92-b0-get-your-30-off-on-purchase-of-400-credits-tc-applies-f0-9f-92-b5,Mon Aug 06 2018 00:00:00 GMT+0000 (Coordinated Universal Time),,,,
Get your $30 off on purchase of $400 credits! T&C applies.,f0-9f-92-b0-get-your-30-off-on-purchase-of-400-credits-tc-applies-f0-9f-92-b5-4,Mon Aug 06 2018 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
Astonishing Facts About Singapore That Might Surprise You,facts-about-singapore,Tue Mar 23 2021 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/63d7509d3d52f57bf26fe631_Singapore-Facts.jpeg,Singapore is a city-state that offers breathtaking experiences to people who visit it. Read to know some astonishing facts about Singapore.,Editor's Choice
Fascinating Stories Behind Singapore’s Street Names,fascinating-stories-behind-singapores-street-names,Sat May 07 2016 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,,Wonder how streets in Singapore got their names? Here is a sneak peak into the meaning and history of popular streets in Singapore.,Singapore Living
Father's Day 2023: Instagram Giveaway Contest,fathers-day-2023-instagram-giveaway-contest,Thu Jun 08 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
FATHER'S DAY PROMO: 10% OFF ALL SERVICES,fathers-day-sendhelper-promo,Tue Jun 15 2021 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
Feel More at Home in Your Humble Abodes!,feel-more-at-home-in-your-humble-abodes,Sun Dec 02 2018 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,,,Home Tips
Feng Shui Home Decor Tips: What to Keep at Home for Good Fortune,feng-shui-home-decor-in-singapore,Thu Feb 03 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/6488225a881c2a703abb2d17_Feng-Shui-Home-Decor.jpg,Chinese families make Feng Shui home decor a vital part during the Lunar New Year celebrations. Here are some Feng Shui tips for prosperity at home.,Home Tips
FESTIVE SALE: $10 OFF CLEANING SERVICES,festive-sale-10-off-cleaning-services,Mon Dec 12 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/63d7513c2fb109075097d966_DecemberPromo_Blog.png,,
Five Common Household Plumbing Problems and Solutions,five-common-household-plumbing-problems-and-solutions,Fri Jul 10 2020 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,,,Home Projects & DIY
Five Reasons to Hire Laundry Service in Singapore,five-reasons-to-hire-laundry-service-in-singapore,Tue Apr 07 2020 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,,,Singapore Living
Fridge Not Cooling? How to Fix it?,fix-for-fridge-not-cooling,Thu Apr 11 2024 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/6625d22c2daad5c5ef4e2ac0_Fridge%20Not%20Cooling%20How%20to%20Fix%20it3.webp,Is your fridge not cooling enough? Learn more about several reasons why your refrigerator is not cooling and ways to fix them professionally.,Home Projects & DIY
FLASH SALE: 10% OFF DEEP CLEANING SERVICE,flash-sale-10-off-deep-cleaning-service,Sat Jul 24 2021 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/63d750be25c16a5e8ee3fd7a_Deep-Cleaning-Flash-Sale.jpeg,,
FLASH SALE | 4 JULY 2024 | 50% off One-time Cleaning,flash-sale-4-july-2024-50-off-one-time-cleaning,Wed Jul 03 2024 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,50% Discount on One-Time Cleaning Services.,
FLASH SALE: $5 OFF ALL SERVICES,flash-sale-5-off-all-services,Fri Feb 25 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
FLASH SALE: $5 OFF CLEANING SERVICE,flash-sale-5-off-cleaning-service,Fri Jan 28 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
Flash Sale: All Home Services,flash-sale-all-home-services,Mon Nov 27 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,Flash Sale for All Home Services,
FLASH SALE FOR NEW USERS: $21 OFF ,flash-sale-for-new-users-21-off,Thu Mar 14 2024 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,FLASH SALE FOR NEW USERS: $21 OFF ,
Flash sale: Free Aircon servicing worth $70,flash-sale-free-aircon-servicing-worth-70,Wed Nov 01 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,Free Aircon servicing worth $70.,
Flash sale: Free General Cleaning worth $10,flash-sale-free-general-cleaning-worth-10,Wed Nov 01 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,Free General Cleaning worth $10,
Flash sale: Free General Cleaning worth $20,flash-sale-free-general-cleaning-worth-20,Wed Nov 01 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,Free General Cleaning worth $20,
Flash sale: Free General Cleaning worth $5,flash-sale-free-general-cleaning-worth-5,Wed Nov 01 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,Free General Cleaning worth $5,
FLASH SALE: 10% OFF ANY SERVICE,flash-sale-sendhelper-promo,Fri Apr 09 2021 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
Singaporean Local Foods People with Diabetes Should Avoid,foods-people-with-diabetes-should-avoid,Wed Jun 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,,"In this article, we will tell you some of the local foods people with diabetes should avoid to keep their health in check.",Singapore Living
Free 2.5-hour Cleaning with First Recurring Cleaning,free-2-5-hour-cleaning-with-first-recurring-cleaning,Wed Nov 01 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,Free 2.5-hour Cleaning with First Recurring Cleaning,
Free Basic Health Insurance & Screening for Freelance Service Partners,free-basic-health-insurance-screening-for-freelance-service-partners,Thu Jan 14 2021 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/63d7508c883e453d9b226489_Gigacover-1.jpeg,,
(INVITE ONLY) RECURRING CLEANING SERVICE: GET 1 FREE CLEANING,free-cleaning-service,Wed Jun 09 2021 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/63d750afdebdd5053fa4c812_Free-Cleaning.jpeg,,
Flash sale: Free General Cleaning worth $100,free-cleaning-worth-100,Wed Nov 01 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,Free General Cleaning worth $100 for 1 User,
Free Fun Activities for Kids,free-fun-activities-for-kids-in-singapore,Wed Sep 30 2020 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,,"As Children's Day falls on October 2, we have curated some of the free fun activities for kids in Singapore. Spend some quality time with kids this weekend!",Singapore Living
Fun Activities for the Elderly in Singapore,fun-activities-for-the-elderly-in-singapore,Mon Nov 22 2021 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,,"We have curated a list of 21 fun activities for the elderly from 6 categories: Arts & Crafts, Culture, Nature, Music, Fitness, and Cause-related activities.",Singapore Living
Futuristic Eco-Cooler Uses Zero Electricity and Recycled Plastic Bottles!,futuristic-eco-cooler-uses-zero-electricity-and-recycled-plastic-bottles,Tue Nov 08 2016 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,,,Editor's Choice
Get 10% Cashback! Book a job between 2pm and 12am on 2nd Oct for 3rd Oct 2019!,get-10-cashback-book-a-job-between-2pm-and-12am-on-2nd-oct-for-3rd-oct-2019,Wed Oct 02 2019 00:00:00 GMT+0000 (Coordinated Universal Time),,,,
Get 10% Cashback! Book a job between 2pm and 12am on 2nd Oct for 3rd Oct 2019!,get-10-cashback-book-a-job-between-2pm-and-12am-on-2nd-oct-for-3rd-oct-2019-6,Wed Oct 02 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
Get up to $10 Cashback! Book a job between 3pm and 12am today!,get-10-cashback-book-a-job-between-3pm-and-12am-on-10th-sept-for-11th-sept-2019,Tue Sep 10 2019 00:00:00 GMT+0000 (Coordinated Universal Time),,,,
Get up to $10 Cashback! Book a job between 3pm and 12am today!,get-10-cashback-book-a-job-between-3pm-and-12am-on-10th-sept-for-11th-sept-2019-3,Tue Sep 10 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
Get 10% Cashback! Book a job between 3pm and 12am on 20th Aug for 21st Aug 2019!,get-10-cashback-book-a-job-between-3pm-and-12am-on-20th-aug-for-21st-aug-2019,Tue Aug 20 2019 00:00:00 GMT+0000 (Coordinated Universal Time),,,,
Get 10% Cashback! Book a job between 3pm and 12am on 20th Aug for 21st Aug 2019!,get-10-cashback-book-a-job-between-3pm-and-12am-on-20th-aug-for-21st-aug-2019-2,Tue Aug 20 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
Get 10% Cashback! Book a job between 3pm and 12am on 28th Aug for 29th Aug 2019!,get-10-cashback-book-a-job-between-3pm-and-12am-on-28th-aug-for-29th-aug-2019,Wed Aug 28 2019 00:00:00 GMT+0000 (Coordinated Universal Time),,,,
Get 10% Cashback! Book a job between 3pm and 12am on 28th Aug for 29th Aug 2019!,get-10-cashback-book-a-job-between-3pm-and-12am-on-28th-aug-for-29th-aug-2019-2,Wed Aug 28 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
Get 10% Cashback! Book a job between 3pm and 12am on 4th June for 5th June 2019!,get-10-cashback-book-a-job-between-3pm-and-12am-on-4th-june-for-5th-june-2019,Tue Jun 04 2019 00:00:00 GMT+0000 (Coordinated Universal Time),,,,
Get 10% Cashback! Book a job between 3pm and 12am on 4th June for 5th June 2019!,get-10-cashback-book-a-job-between-3pm-and-12am-on-4th-june-for-5th-june-2019-2,Tue Jun 04 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
Get 10% Cashback! Book a job between 6pm and 12am on 13th March for 14th or 15th March 2019!,get-10-cashback-book-a-job-between-6pm-and-12am-on-13th-march-for-14th-or-15th-march-2019,Wed Mar 13 2019 00:00:00 GMT+0000 (Coordinated Universal Time),,,,
Get 10% Cashback! Book a job between 6pm and 12am on 13th March for 14th or 15th March 2019!,get-10-cashback-book-a-job-between-6pm-and-12am-on-13th-march-for-14th-or-15th-march-2019-f,Wed Mar 13 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
Get 10% Cashback! Book a job between 6pm and 12am on 26th February for 27th or 28th February!,get-10-cashback-book-a-job-between-6pm-and-12am-on-26th-february-for-27th-or-28th-february,Tue Feb 26 2019 00:00:00 GMT+0000 (Coordinated Universal Time),,,,
Get 10% Cashback! Book a job between 6pm and 12am on 26th February for 27th or 28th February!,get-10-cashback-book-a-job-between-6pm-and-12am-on-26th-february-for-27th-or-28th-february-4,Tue Feb 26 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
Get 10% Cashback! Book a job between 6pm and 12am on 29th April for 30th April or 1st May 2019!,get-10-cashback-book-a-job-between-6pm-and-12am-on-29th-april-for-30th-april-or-1st-may-2019,Mon Apr 29 2019 00:00:00 GMT+0000 (Coordinated Universal Time),,,,
Get 10% Cashback! Book a job between 6pm and 12am on 29th April for 30th April or 1st May 2019!,get-10-cashback-book-a-job-between-6pm-and-12am-on-29th-april-for-30th-april-or-1st-may-2019-d,Mon Apr 29 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
Get 10% Cashback! Book a job between 6pm and 12am on 9th July for 10th July 2019!,get-10-cashback-book-a-job-between-6pm-and-12am-on-9th-july-for-10th-july-2019,Tue Jul 09 2019 00:00:00 GMT+0000 (Coordinated Universal Time),,,,
Get 10% Cashback! Book a job between 6pm and 12am on 9th July for 10th July 2019!,get-10-cashback-book-a-job-between-6pm-and-12am-on-9th-july-for-10th-july-2019-5,Tue Jul 09 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
Get 10% Cashback! Book a laundry job between 17th Dec and 22nd Dec 2019!,get-10-cashback-book-a-laundry-job-between-17th-dec-and-22nd-dec-2019,Tue Dec 17 2019 00:00:00 GMT+0000 (Coordinated Universal Time),,,,
Get 10% Cashback! Book a laundry job between 17th Dec and 22nd Dec 2019!,get-10-cashback-book-a-laundry-job-between-17th-dec-and-22nd-dec-2019-7,Tue Dec 17 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
Get 10% off for all deep cleaning jobs!,get-10-off-for-all-deep-cleaning-jobs,Thu Oct 24 2019 00:00:00 GMT+0000 (Coordinated Universal Time),,,,
Get 10% off for all deep cleaning jobs!,get-10-off-for-all-deep-cleaning-jobs-0,Thu Oct 24 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
Get 10% off on all services!,get-10-off-on-all-services,Tue Dec 24 2019 00:00:00 GMT+0000 (Coordinated Universal Time),,,,
Get 10% off on all services!,get-10-off-on-all-services-d,Tue Dec 24 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
"Get 10% off on Deep Cleaning, Aircon, Handyman and Pest Control jobs!",get-10-off-on-deep-cleaning-aircon-handyman-and-pest-control-jobs,Thu Jan 02 2020 00:00:00 GMT+0000 (Coordinated Universal Time),,,,
"Get 10% off on Deep Cleaning, Aircon, Handyman and Pest Control jobs!",get-10-off-on-deep-cleaning-aircon-handyman-and-pest-control-jobs-3,Thu Jan 02 2020 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
Get $10 off your next booking,get-10-off-your-next-booking,Wed Jul 19 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
Get 11% Cashback! Book a job between 12pm and 12am on 10th Nov for 11th Nov 2019!,get-11-cashback-book-a-job-between-12pm-and-12am-on-10th-nov-for-11th-nov-2019,Sun Nov 10 2019 00:00:00 GMT+0000 (Coordinated Universal Time),,,,
Get 11% Cashback! Book a job between 12pm and 12am on 10th Nov for 11th Nov 2019!,get-11-cashback-book-a-job-between-12pm-and-12am-on-10th-nov-for-11th-nov-2019-2,Sun Nov 10 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
Get 12% off on all services!,get-12-off-for-all-services,Thu Dec 05 2019 00:00:00 GMT+0000 (Coordinated Universal Time),,,,
Get 12% off on all services!,get-12-off-for-all-services-c,Thu Dec 05 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
Get a recurring job confirmed and 1 other service to get a pair of tickets to the movies!,get-a-recurring-job-confirmed-and-1-other-service-to-get-a-pair-of-tickets-to-the-movies,Thu Jul 11 2019 00:00:00 GMT+0000 (Coordinated Universal Time),,,,
Get a recurring job confirmed and 1 other service to get a pair of tickets to the movies!,get-a-recurring-job-confirmed-and-1-other-service-to-get-a-pair-of-tickets-to-the-movies-1,Thu Jul 11 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
Get a recurring job confirmed and 1 other service to get a pair of tickets to the movies!,get-a-recurring-job-confirmed-and-1-other-service-to-get-a-pair-of-tickets-to-the-movies-2,Thu Jul 18 2019 00:00:00 GMT+0000 (Coordinated Universal Time),,,,
Get a recurring job confirmed and 1 other service to get a pair of tickets to the movies!,get-a-recurring-job-confirmed-and-1-other-service-to-get-a-pair-of-tickets-to-the-movies-2-6,Thu Jul 18 2019 00:00:00 GMT+0000 (Coordinated Universal Time),Deals,,,
Get ready for a party within minutes quick clean your room,get-ready-for-a-party-within-minutes-quick-clean-your-room,Wed Jun 10 2015 00:00:00 GMT+0000 (Coordinated Universal Time),Blog,https://uploads-ssl.webflow.com/63bb8b9cae7aab9703af835b/63d7504f30313d519d505256_Get_Ready_For_a_party_within_minutes_quick_clean_your_room1-1.png,Worried about surprise visit by friends to your home? No idea how to clean and organise your home before they drop in? Here are some tips.,
